,municipality_code,avg_net_salary,year
12919,44069,25059.349947939947,1970-01-01
12920,44070,26527.88827276333,1970-01-01
12921,44071,29920.859528049667,1970-01-01
12922,44072,23034.861035952585,1970-01-01
12923,44073,25024.19158221473,1970-01-01
12924,44074,26100.91229716862,1970-01-01
12925,44077,23597.89537221644,1970-01-01
12926,44079,24004.942600438986,1970-01-01
12927,44081,21455.939685904363,1970-01-01
12928,44082,24935.201126639626,1970-01-01
12929,44083,23769.03066190835,1970-01-01
12930,44084,24316.496720993382,1970-01-01
12931,44087,22312.28336369378,1970-01-01
12932,44088,23681.010565972403,1970-01-01
12933,44089,24514.307480268424,1970-01-01
12934,44094,27491.96051593009,1970-01-01
12935,44096,23378.10055229212,1970-01-01
12936,44098,23253.107318302867,1970-01-01
12937,44100,24620.533596845547,1970-01-01
12938,44101,25623.91659224269,1970-01-01
12939,44102,23823.86097707671,1970-01-01
12940,44103,22925.67671369066,1970-01-01
12941,44108,23678.992568914593,1970-01-01
12942,44109,27727.947286810137,1970-01-01
12943,44110,24849.917480379267,1970-01-01
12944,44111,23090.726158321457,1970-01-01
12945,44113,21889.697732549197,1970-01-01
12946,44114,30383.62022224165,1970-01-01
12947,44115,26122.27429532448,1970-01-01
12948,44116,22119.638407519014,1970-01-01
12949,44117,24089.34486397475,1970-01-01
12950,44120,24957.289378599577,1970-01-01
12951,44122,25772.870099324347,1970-01-01
12952,44125,25531.17111767695,1970-01-01
12953,44126,22948.809246729,1970-01-01
12954,44127,21689.396395455515,1970-01-01
12955,44128,23097.736403394014,1970-01-01
12956,44129,24026.204987392608,1970-01-01
12957,44130,26577.735035200807,1970-01-01
12958,44131,27148.396227619938,1970-01-01
12959,44132,28970.561708359728,1970-01-01
12960,44133,24330.53743979768,1970-01-01
12961,44135,25066.879598184423,1970-01-01
12962,44137,24633.333625500054,1970-01-01
12963,44143,25292.233676363106,1970-01-01
12964,44144,21896.463865177902,1970-01-01
12965,44145,24566.340988825094,1970-01-01
12966,44146,21302.820990460106,1970-01-01
12967,44149,22960.530399197847,1970-01-01
12968,44150,26090.641515731884,1970-01-01
12969,44151,27151.975995934794,1970-01-01
12970,44152,23987.548209940218,1970-01-01
12971,44154,26509.64237519725,1970-01-01
12972,44155,23411.104469343136,1970-01-01
12973,44156,22679.086495563857,1970-01-01
12974,44158,28072.852325534932,1970-01-01
12975,44161,22123.962781885148,1970-01-01
12976,44162,24750.364266003922,1970-01-01
12977,44163,24010.507266655542,1970-01-01
12978,44164,23113.34553532968,1970-01-01
12979,44165,24358.28701355213,1970-01-01
12980,44166,25651.792278995792,1970-01-01
12981,44168,23185.31154466418,1970-01-01
12982,44169,25402.292920058244,1970-01-01
12983,44172,27295.98430122,1970-01-01
12984,44173,24010.582605010277,1970-01-01
12985,44174,22646.64083171563,1970-01-01
12986,44175,23852.224723572333,1970-01-01
12987,44176,23263.841667577057,1970-01-01
12988,44178,24930.19692554828,1970-01-01
12989,44179,25888.286069900987,1970-01-01
12990,44180,21500.270141451918,1970-01-01
12991,44182,24006.433164878163,1970-01-01
12992,44183,23389.350785512528,1970-01-01
12993,44184,24215.94494496632,1970-01-01
12994,44185,22135.756745320214,1970-01-01
12995,44186,24079.00943007724,1970-01-01
12996,44187,22122.669165843792,1970-01-01
12997,44188,24862.326908732583,1970-01-01
12998,44189,23064.437762824284,1970-01-01
12999,44190,26961.03628844699,1970-01-01
13000,44192,22906.086929940582,1970-01-01
13001,44194,34257.21775039255,1970-01-01
13002,44195,26450.920386128062,1970-01-01
13003,44198,26310.565081122324,1970-01-01
13004,44201,34068.81868255522,1970-01-01
13005,44204,28236.11885758828,1970-01-01
13006,44205,23194.334568293438,1970-01-01
13007,44209,29784.84378125293,1970-01-01
13008,44210,22346.628036364447,1970-01-01
13009,44211,23711.443157970753,1970-01-01
13010,44212,24220.74805388311,1970-01-01
13011,44213,21847.516088598564,1970-01-01
13012,44214,21888.35593444245,1970-01-01
13013,44215,29938.52294546167,1970-01-01
13014,44216,23265.61323217495,1970-01-01
13015,44217,29905.62407696428,1970-01-01
13016,44223,25361.214110944347,1970-01-01
13017,45004,25393.199086855602,1970-01-01
13018,45024,25223.34304034727,1970-01-01
13019,45028,25394.094473465357,1970-01-01
13020,45030,22267.04847583689,1970-01-01
13021,45034,29969.06249657665,1970-01-01
13022,45053,23472.46672061309,1970-01-01
13023,45061,25849.821189321767,1970-01-01
13024,45067,27377.8518649232,1970-01-01
13025,45068,21269.90602501037,1970-01-01
13026,45075,25137.89146185936,1970-01-01
13027,45082,25803.781990192027,1970-01-01
13028,45083,23574.239768570216,1970-01-01
13029,45087,22749.07772108936,1970-01-01
13030,45089,29105.63049650365,1970-01-01
13031,45093,23866.06549549368,1970-01-01
13032,45098,26991.34355869824,1970-01-01
13033,45104,23103.924260487973,1970-01-01
13034,45108,23405.381165042603,1970-01-01
13035,45115,22919.809949944723,1970-01-01
13036,45119,24282.73484151278,1970-01-01
13037,45126,29238.40263843536,1970-01-01
13038,45127,23896.13576397738,1970-01-01
13039,45142,26158.996214803818,1970-01-01
13040,45145,24671.44345875464,1970-01-01
13041,45146,25590.986510027666,1970-01-01
13042,45147,24223.965037091817,1970-01-01
13043,45154,26920.08006264395,1970-01-01
13044,45155,22152.103842459503,1970-01-01
13045,45169,26355.15593026207,1970-01-01
13046,45173,25661.893384805324,1970-01-01
13047,45179,24611.30969972966,1970-01-01
13048,45187,22478.152931443663,1970-01-01
13049,45188,27037.60655414509,1970-01-01
13050,45191,23387.190292200463,1970-01-01
13051,45193,26148.78880671712,1970-01-01
13052,45194,27178.339405205355,1970-01-01
13053,45203,25387.725606831587,1970-01-01
13054,45208,22238.1558610251,1970-01-01
13055,45224,24868.3533051408,1970-01-01
13056,45229,23080.626204827648,1970-01-01
13057,45232,30835.594658272403,1970-01-01
13058,45234,25430.21130522163,1970-01-01
13059,45235,26528.27957564476,1970-01-01
13060,45244,23494.197535741117,1970-01-01
13061,45247,23604.562042628844,1970-01-01
13062,45248,22489.975998476715,1970-01-01
13063,45252,21712.769957347744,1970-01-01
13064,45254,24037.960586091634,1970-01-01
13065,45258,23242.748514089828,1970-01-01
13066,45269,25309.911991634814,1970-01-01
13067,45270,25149.951234713397,1970-01-01
13068,45272,30691.369874939963,1970-01-01
13069,45273,25260.000461204414,1970-01-01
13070,45274,29987.08815526041,1970-01-01
13071,45282,29644.992115952668,1970-01-01
13072,45284,24832.201163448583,1970-01-01
13073,45285,22428.484029809857,1970-01-01
13074,45286,28770.380332640674,1970-01-01
13075,45298,27703.178877643182,1970-01-01
13076,45300,28069.5839544291,1970-01-01
13077,45302,24278.86579217408,1970-01-01
13078,45308,27618.531211859772,1970-01-01
13079,45315,22364.667433805054,1970-01-01
13080,45324,24368.392746033882,1970-01-01
13081,45327,25944.025629118692,1970-01-01
13082,45338,24469.49983484589,1970-01-01
13083,45346,25535.929004261856,1970-01-01
13084,46029,21949.274379910148,1970-01-01
13085,46042,22509.253689284364,1970-01-01
13086,46102,24273.611622682787,1970-01-01
13087,46127,21552.07829553816,1970-01-01
13088,46128,23908.649854700703,1970-01-01
13089,46224,24216.23878391554,1970-01-01
13090,46225,20978.280456785287,1970-01-01
13091,46251,23008.613766781367,1970-01-01
13092,46309,20406.80468841305,1970-01-01
13093,47001,22807.51868608832,1970-01-01
13094,47004,20634.736014687518,1970-01-01
13095,47015,22966.885277008398,1970-01-01
13096,47027,22227.80306863935,1970-01-01
13097,47031,23386.978093338857,1970-01-01
13098,47032,25939.973548798218,1970-01-01
13099,47040,23920.679838340377,1970-01-01
13100,47049,22157.756196266422,1970-01-01
13101,47051,22982.61695811664,1970-01-01
13102,47052,21641.39398048064,1970-01-01
13103,47065,22524.725448584813,1970-01-01
13104,47069,22583.258528798786,1970-01-01
13105,47091,24309.058526696033,1970-01-01
13106,47100,25483.454434289488,1970-01-01
13107,47106,20360.0092598792,1970-01-01
13108,47143,21102.342101470083,1970-01-01
13109,47145,23489.563445333082,1970-01-01
13110,47157,21986.367431343224,1970-01-01
13111,47168,18914.3181236373,1970-01-01
13112,47175,21209.00608799245,1970-01-01
13113,47179,20441.928222557293,1970-01-01
13114,47185,21052.47067023064,1970-01-01
13115,47195,21975.90883336758,1970-01-01
13116,47201,23148.515885509198,1970-01-01
13117,47203,23322.298289661463,1970-01-01
13118,47209,23731.84767035519,1970-01-01
13119,47215,23012.28435511788,1970-01-01
13120,47233,21609.44754914964,1970-01-01
13121,47252,19844.937982280502,1970-01-01
13122,47280,22350.58970420167,1970-01-01
13123,47310,20846.752777717047,1970-01-01
13124,47323,21379.92626753401,1970-01-01
13125,48009,20268.13482071251,1970-01-01
13126,48034,21560.651750696605,1970-01-01
13127,48061,19816.81294753669,1970-01-01
13128,48080,21814.46605789433,1970-01-01
13129,48092,21379.156798512606,1970-01-01
13130,48095,21842.073116318545,1970-01-01
13131,48099,21711.896000306508,1970-01-01
13132,48140,21062.90923304277,1970-01-01
13133,49002,22903.03357009013,1970-01-01
13134,49007,24353.935479492528,1970-01-01
13135,49015,27306.630648784398,1970-01-01
13136,49018,21525.65661851532,1970-01-01
13137,49020,27215.095744723614,1970-01-01
13138,49021,21909.38763891368,1970-01-01
13139,49023,21276.042892805795,1970-01-01
13140,49026,22394.228945840565,1970-01-01
13141,49027,21547.168849749087,1970-01-01
13142,49035,32198.328005593925,1970-01-01
13143,49041,21612.376101577356,1970-01-01
13144,49048,25858.54216641896,1970-01-01
13145,49050,24492.909196015265,1970-01-01
13146,49054,22118.65611258849,1970-01-01
13147,49055,26286.045575030697,1970-01-01
13148,49060,26084.00486434106,1970-01-01
13149,49063,23729.91127594305,1970-01-01
13150,49069,22905.859975240786,1970-01-01
13151,49080,21610.673595109325,1970-01-01
13152,49086,21743.898742325582,1970-01-01
13153,49092,21457.335676631945,1970-01-01
13154,49099,23980.125884704445,1970-01-01
13155,49125,21147.779259058814,1970-01-01
13156,49127,22110.24342388098,1970-01-01
13157,49129,24650.865819869745,1970-01-01
13158,49135,24561.794104617045,1970-01-01
13159,49138,22025.752911549484,1970-01-01
13160,49160,23149.34377283146,1970-01-01
13161,49163,22991.543790208634,1970-01-01
13162,49167,28764.681092921768,1970-01-01
13163,49176,23008.05785177536,1970-01-01
13164,49180,20642.56111433425,1970-01-01
13165,49183,21618.85539784953,1970-01-01
13166,49192,22497.756171922123,1970-01-01
13167,49193,21545.585587979174,1970-01-01
13168,49194,23525.16305108624,1970-01-01
13169,49200,24218.83384565663,1970-01-01
13170,49201,22192.138249750195,1970-01-01
13171,49214,25251.018952903927,1970-01-01
13172,49215,20798.161589026822,1970-01-01
13173,49218,21667.3810298906,1970-01-01
13174,49220,21749.4128242573,1970-01-01
13175,49223,25114.897572301626,1970-01-01
13176,49228,20431.317469729165,1970-01-01
13177,49241,26380.845788776933,1970-01-01
13178,49244,21441.62792180118,1970-01-01
13179,49246,24907.250748226932,1970-01-01
13180,49247,24311.64360267552,1970-01-01
13181,49248,20584.991356433322,1970-01-01
13182,49259,23601.083201296875,1970-01-01
13183,49261,21942.824352144697,1970-01-01
13184,49267,24818.43206371147,1970-01-01
13185,49269,22599.463713017467,1970-01-01
13186,49271,25202.05773908168,1970-01-01
13187,49278,25837.778760857705,1970-01-01
13188,49283,23527.02385903561,1970-01-01
13189,49292,22737.046233179644,1970-01-01
13190,49294,26543.648936356552,1970-01-01
13191,49298,26406.914012925805,1970-01-01
13192,49299,23597.53067038404,1970-01-01
13193,49301,21753.650950342948,1970-01-01
13194,49307,24678.80301052857,1970-01-01
13195,49308,27206.29205974207,1970-01-01
13196,49323,24183.27727875805,1970-01-01
13197,49328,22505.616431061764,1970-01-01
13198,49331,21335.43072644129,1970-01-01
13199,49332,25127.611694539355,1970-01-01
13200,49333,22576.84837850333,1970-01-01
13201,49343,24399.568862311007,1970-01-01
13202,49345,23017.560263804102,1970-01-01
13203,49347,23964.41027324963,1970-01-01
13204,49353,22216.401887113618,1970-01-01
13205,49355,23229.21464332815,1970-01-01
13206,49367,21712.55349053682,1970-01-01
13207,49373,20647.489210829932,1970-01-01
13208,49377,26534.859073132597,1970-01-01
13209,49378,21141.332144460343,1970-01-01
13210,50002,25971.852701243173,1970-01-01
13211,50003,27743.071535817817,1970-01-01
13212,50025,23208.40624127207,1970-01-01
13213,50031,28842.32328667417,1970-01-01
13214,50041,27781.781094516904,1970-01-01
13215,50066,27000.076282397764,1970-01-01
13216,50074,20908.49911958735,1970-01-01
13217,50076,23658.97384960546,1970-01-01
13218,50082,22394.89946300316,1970-01-01
13219,50087,25938.950380041064,1970-01-01
13220,50099,22408.135539586157,1970-01-01
13221,50129,25452.4431127381,1970-01-01
13222,50139,22942.218050327403,1970-01-01
13223,50147,21578.633023334663,1970-01-01
13224,50151,20610.389546229937,1970-01-01
13225,50165,24883.08642284938,1970-01-01
13226,50168,21597.9494897439,1970-01-01
13227,50215,23146.7423111854,1970-01-01
13228,50218,22998.041459641798,1970-01-01
13229,50236,21321.001983763297,1970-01-01
13230,50256,21457.11992730069,1970-01-01
13231,50267,21134.337927789813,1970-01-01
13232,50292,22065.377017424467,1970-01-01
13233,50341,19368.800427799004,1970-01-01
13234,50359,23530.977232575355,1970-01-01
13235,50391,22122.157286227728,1970-01-01
13236,50393,21325.230642480677,1970-01-01
13237,50394,20661.34862676084,1970-01-01
13238,50400,21917.7107362304,1970-01-01
13239,50402,24940.91372885476,1970-01-01
13240,50410,20163.658827188603,1970-01-01
13241,50412,22473.752575039398,1970-01-01
13242,50419,22033.152302741582,1970-01-01
13243,50444,22492.34304364648,1970-01-01
13244,50484,21022.99875426187,1970-01-01
13245,50487,20629.796673790854,1970-01-01
13246,50492,22204.94050881397,1970-01-01
13247,50502,22682.15962536342,1970-01-01
13248,50523,21681.84874934078,1970-01-01
13249,50532,26288.141791916547,1970-01-01
13250,50546,22254.859177197555,1970-01-01
13251,50550,21291.86868984485,1970-01-01
13252,50551,20774.80906164973,1970-01-01
13253,50565,21669.21316367335,1970-01-01
13254,50582,20358.56796714777,1970-01-01
13255,50592,22264.430195939203,1970-01-01
13256,50601,22486.235011942157,1970-01-01
13257,50615,24233.006980442446,1970-01-01
13258,50616,25828.78354602692,1970-01-01
13259,50639,20738.933760069616,1970-01-01
13260,51030,25067.701179794367,1970-01-01
13261,51043,24372.991114253244,1970-01-01
13262,51055,26534.29431409757,1970-01-01
13263,51058,30914.31637153096,1970-01-01
13264,51108,22834.850205967443,1970-01-01
13265,51172,27581.492067665717,1970-01-01
13266,51193,26020.6999962122,1970-01-01
13267,51217,23431.070972233105,1970-01-01
13268,51230,24252.58539301853,1970-01-01
13269,51242,23737.09521858384,1970-01-01
13270,51248,23421.426690047392,1970-01-01
13271,51250,22227.712330808346,1970-01-01
13272,51380,22270.699393607392,1970-01-01
13273,51388,21934.711571577896,1970-01-01
13274,51391,27169.519937076064,1970-01-01
13275,51454,24714.22452212186,1970-01-01
13276,51474,24847.58257330513,1970-01-01
13277,51506,22747.60486896825,1970-01-01
13278,51507,21777.010194754,1970-01-01
13279,51525,29195.68901049601,1970-01-01
13280,51535,23723.198938225698,1970-01-01
13281,51559,20656.41381146397,1970-01-01
13282,51562,31997.8320468807,1970-01-01
13283,51573,25868.398815910743,1970-01-01
13284,51612,25174.532819047792,1970-01-01
13285,51649,21247.085353170223,1970-01-01
13286,51660,26458.6124835831,1970-01-01
13287,51662,27233.141034839748,1970-01-01
13288,52060,22444.072236196884,1970-01-01
13289,52093,22118.56122997066,1970-01-01
13290,52121,22793.608580980326,1970-01-01
13291,52182,22077.103580600433,1970-01-01
13292,52194,22334.50561855185,1970-01-01
13293,52250,22741.896064158358,1970-01-01
13294,52269,22542.903213773847,1970-01-01
13295,52331,20657.63324830951,1970-01-01
13296,52353,22890.718786554164,1970-01-01
13297,52448,21399.14004932959,1970-01-01
13298,52550,21632.85914630441,1970-01-01
13299,53003,22077.02536317879,1970-01-01
13300,53005,22807.22513656587,1970-01-01
13301,53007,23077.654333460814,1970-01-01
13302,53034,26690.10223765103,1970-01-01
13303,53054,27944.41426112609,1970-01-01
13304,53062,22256.78196207084,1970-01-01
13305,53077,21837.06485123636,1970-01-01
13306,53084,22464.168726092914,1970-01-01
13307,53094,22772.097898357988,1970-01-01
13308,53096,20834.670634007776,1970-01-01
13309,53097,22095.04184267999,1970-01-01
13310,53103,23464.94385193486,1970-01-01
13311,53107,19966.752821472543,1970-01-01
13312,53119,26192.936878999986,1970-01-01
13313,53127,22385.386691674557,1970-01-01
13314,53130,24398.12472597281,1970-01-01
13315,53137,22041.839758794133,1970-01-01
13316,53140,24058.05265806124,1970-01-01
13317,53147,23096.79729920454,1970-01-01
13318,53152,22005.105470420986,1970-01-01
13319,53161,21642.09757491127,1970-01-01
13320,53186,20975.76940006093,1970-01-01
13321,53188,20255.625626741774,1970-01-01
13322,53201,24155.62026559645,1970-01-01
13323,53247,22404.047557957332,1970-01-01
13324,53271,21003.138215571696,1970-01-01
13325,54028,21791.023348156064,1970-01-01
13326,54029,23754.34273072916,1970-01-01
13327,54039,22784.882241061117,1970-01-01
13328,54076,22743.14093830105,1970-01-01
13329,54079,22500.29442369709,1970-01-01
13330,54090,25705.833585142074,1970-01-01
13331,54099,23727.781106113267,1970-01-01
13332,54111,25348.75375607793,1970-01-01
13333,54115,24621.703457953605,1970-01-01
13334,54116,24255.769533076356,1970-01-01
13335,54136,23458.07089355912,1970-01-01
13336,54138,27729.56871250493,1970-01-01
13337,54150,24425.84560064067,1970-01-01
13338,54152,23730.059123675448,1970-01-01
13339,54157,22911.705748006167,1970-01-01
13340,54159,24107.36366688668,1970-01-01
13341,54174,23467.44857016196,1970-01-01
13342,54184,24680.741584903404,1970-01-01
13343,54197,32809.475002516585,1970-01-01
13344,54205,21482.266758119076,1970-01-01
13345,54215,23500.314995514997,1970-01-01
13346,54232,27214.366797783983,1970-01-01
13347,54234,21047.00204089356,1970-01-01
13348,54254,22432.41777193981,1970-01-01
13349,54257,29090.229374508486,1970-01-01
13350,54261,21198.968244327876,1970-01-01
13351,54263,21671.608539065583,1970-01-01
13352,54265,31232.093438833734,1970-01-01
13353,54270,22706.076859264347,1970-01-01
13354,54273,22500.393228763638,1970-01-01
13355,54274,22820.815605947264,1970-01-01
13356,54280,21307.332996724137,1970-01-01
13357,54300,25721.39350752481,1970-01-01
13358,54304,27194.547547431994,1970-01-01
13359,54305,32886.77543647296,1970-01-01
13360,54314,24718.553892198717,1970-01-01
13361,54318,25492.54237339519,1970-01-01
13362,54321,21856.575804763703,1970-01-01
13363,54322,20775.924027625493,1970-01-01
13364,54323,20719.22629408013,1970-01-01
13365,54328,29055.678231919614,1970-01-01
13366,54329,21637.65614723421,1970-01-01
13367,54339,26050.58090617965,1970-01-01
13368,54357,22425.114795071167,1970-01-01
13369,54367,24465.16521948844,1970-01-01
13370,54382,20294.414247102086,1970-01-01
13371,54395,26493.486947372166,1970-01-01
13372,54397,23514.059980147827,1970-01-01
13373,54415,23959.86915200624,1970-01-01
13374,54425,20437.481006441954,1970-01-01
13375,54430,22260.816147216738,1970-01-01
13376,54431,24117.82732623155,1970-01-01
13377,54439,25881.28733601429,1970-01-01
13378,54451,22103.447813368013,1970-01-01
13379,54459,27990.7266822587,1970-01-01
13380,54462,25009.596694845673,1970-01-01
13381,54482,24934.785157256163,1970-01-01
13382,54483,23895.59795172404,1970-01-01
13383,54495,26990.33168732792,1970-01-01
13384,54498,25340.018577948074,1970-01-01
13385,54526,23342.73746612844,1970-01-01
13386,54528,22091.448453013214,1970-01-01
13387,54533,22829.915249225996,1970-01-01
13388,54536,23092.91791854793,1970-01-01
13389,54542,24032.96971952604,1970-01-01
13390,54547,23080.346412936182,1970-01-01
13391,54549,22777.81397396669,1970-01-01
13392,54557,35937.847843100484,1970-01-01
13393,54578,28904.24217221869,1970-01-01
13394,54580,20374.43863191337,1970-01-01
13395,55010,23546.66417477356,1970-01-01
13396,55029,22758.471192592227,1970-01-01
13397,55043,22256.89997467154,1970-01-01
13398,55063,21077.366816530568,1970-01-01
13399,55122,21407.42350911273,1970-01-01
13400,55181,21543.56366803969,1970-01-01
13401,55186,25208.94387137417,1970-01-01
13402,55291,22641.58094452272,1970-01-01
13403,55351,22108.16944466968,1970-01-01
13404,55427,22021.3474156352,1970-01-01
13405,55463,22578.524087190162,1970-01-01
13406,55502,21858.819788723737,1970-01-01
13407,55505,21629.512567144848,1970-01-01
13408,55545,22250.421608827597,1970-01-01
13409,56001,22177.377585299302,1970-01-01
13410,56003,31745.654492037665,1970-01-01
13411,56005,24963.015717066333,1970-01-01
13412,56007,22970.0409837828,1970-01-01
13413,56008,30604.857275607887,1970-01-01
13414,56010,22467.046783909722,1970-01-01
13415,56013,23058.557291387435,1970-01-01
13416,56017,21159.68399521686,1970-01-01
13417,56023,24254.52952360201,1970-01-01
13418,56024,22341.554139565025,1970-01-01
13419,56026,21117.174071259633,1970-01-01
13420,56031,22079.54118247186,1970-01-01
13421,56033,21654.05358094433,1970-01-01
13422,56034,25234.79715371014,1970-01-01
13423,56036,23951.036346194232,1970-01-01
13424,56040,22069.582918566088,1970-01-01
13425,56041,22164.78316471492,1970-01-01
13426,56042,22266.203288193046,1970-01-01
13427,56046,25517.931900596774,1970-01-01
13428,56053,23241.738915503836,1970-01-01
13429,56054,23109.645863716232,1970-01-01
13430,56057,21099.651276379856,1970-01-01
13431,56058,23312.095763015157,1970-01-01
13432,56061,22165.81182591467,1970-01-01
13433,56063,24101.247537344614,1970-01-01
13434,56066,21099.24254769677,1970-01-01
13435,56067,23464.09796232156,1970-01-01
13436,56069,22159.690657582294,1970-01-01
13437,56070,21300.362229934242,1970-01-01
13438,56075,23188.348247482056,1970-01-01
13439,56078,28432.908664527637,1970-01-01
13440,56081,20990.327992918283,1970-01-01
13441,56083,23159.98524481078,1970-01-01
13442,56089,21206.41169784756,1970-01-01
13443,56090,22295.794685703087,1970-01-01
13444,56091,21900.702595306808,1970-01-01
13445,56094,24891.310670141193,1970-01-01
13446,56096,23592.73661338176,1970-01-01
13447,56097,22826.808747879502,1970-01-01
13448,56098,21842.21936599776,1970-01-01
13449,56101,22432.189413757213,1970-01-01
13450,56102,21290.863952226235,1970-01-01
13451,56107,36096.73636075562,1970-01-01
13452,56117,21660.905523842677,1970-01-01
13453,56118,23558.319829131542,1970-01-01
13454,56119,23196.043400177285,1970-01-01
13455,56121,23134.49936471437,1970-01-01
13456,56123,21353.90916081623,1970-01-01
13457,56124,24307.261354219117,1970-01-01
13458,56126,22357.435034212824,1970-01-01
13459,56127,20351.68838752832,1970-01-01
13460,56130,22356.336064417992,1970-01-01
13461,56132,25634.277347382886,1970-01-01
13462,56137,23576.420732949264,1970-01-01
13463,56140,21515.912313852143,1970-01-01
13464,56143,22620.678995173348,1970-01-01
13465,56144,21594.22850101572,1970-01-01
13466,56147,23145.54866354276,1970-01-01
13467,56149,21361.047547388276,1970-01-01
13468,56151,23836.68852291745,1970-01-01
13469,56152,21302.986139948604,1970-01-01
13470,56153,21486.07613758406,1970-01-01
13471,56158,24320.638050020854,1970-01-01
13472,56161,22503.899382079933,1970-01-01
13473,56162,28729.192319547907,1970-01-01
13474,56164,26029.843758229043,1970-01-01
13475,56165,23102.82698976198,1970-01-01
13476,56166,22211.5040414338,1970-01-01
13477,56167,25704.531063916802,1970-01-01
13478,56168,23974.372489280304,1970-01-01
13479,56169,23789.175538565167,1970-01-01
13480,56172,20322.79231424988,1970-01-01
13481,56173,22061.327090596613,1970-01-01
13482,56174,22000.45919968369,1970-01-01
13483,56175,23226.255165716688,1970-01-01
13484,56176,23534.75874627769,1970-01-01
13485,56177,22183.020307794894,1970-01-01
13486,56178,22470.234231976807,1970-01-01
13487,56179,23716.03840631662,1970-01-01
13488,56181,26383.4948498536,1970-01-01
13489,56184,22460.785438135958,1970-01-01
13490,56185,23693.585797916403,1970-01-01
13491,56186,22746.105819738033,1970-01-01
13492,56193,23107.530108155766,1970-01-01
13493,56194,22036.683992246195,1970-01-01
13494,56197,21447.90075596914,1970-01-01
13495,56206,24836.04178022313,1970-01-01
13496,56212,22177.294818022343,1970-01-01
13497,56222,21152.771574914437,1970-01-01
13498,56231,25378.86558069936,1970-01-01
13499,56234,23334.913951351366,1970-01-01
13500,56240,24745.97061763991,1970-01-01
13501,56243,25686.172373915873,1970-01-01
13502,56244,20910.452761557088,1970-01-01
13503,56246,22767.325557983182,1970-01-01
13504,56247,22458.710971372857,1970-01-01
13505,56248,25169.949994557548,1970-01-01
13506,56249,23240.56003968499,1970-01-01
13507,56251,26049.558856162115,1970-01-01
13508,56255,22768.703651824857,1970-01-01
13509,56260,25744.700716720254,1970-01-01
13510,56262,26288.76675204089,1970-01-01
13511,56263,24683.970256960016,1970-01-01
13512,57012,21299.522738555155,1970-01-01
13513,57013,24883.834367318654,1970-01-01
13514,57017,25740.61805702624,1970-01-01
13515,57019,23140.69006612199,1970-01-01
13516,57032,22938.580838723185,1970-01-01
13517,57038,21664.043007567325,1970-01-01
13518,57049,29791.21465111792,1970-01-01
13519,57058,19542.77013034765,1970-01-01
13520,57067,29245.78799215109,1970-01-01
13521,57089,21229.955344545582,1970-01-01
13522,57096,23450.63606124803,1970-01-01
13523,57097,22859.380413538398,1970-01-01
13524,57102,26566.82375892636,1970-01-01
13525,57106,22764.016452872787,1970-01-01
13526,57123,22143.616534258304,1970-01-01
13527,57124,23300.15860352544,1970-01-01
13528,57132,22207.90121389658,1970-01-01
13529,57143,22434.31333672984,1970-01-01
13530,57144,21287.75155708492,1970-01-01
13531,57153,28568.313001232364,1970-01-01
13532,57155,25514.461888995356,1970-01-01
13533,57159,23193.9047872299,1970-01-01
13534,57160,22270.688405405625,1970-01-01
13535,57163,22560.618215878105,1970-01-01
13536,57177,22354.13825393713,1970-01-01
13537,57193,25488.03835973158,1970-01-01
13538,57205,24076.57014232106,1970-01-01
13539,57206,22187.913227342407,1970-01-01
13540,57207,20026.853701096246,1970-01-01
13541,57209,22320.856339227998,1970-01-01
13542,57221,22045.956120892704,1970-01-01
13543,57224,21629.348833179723,1970-01-01
13544,57226,22556.8591029478,1970-01-01
13545,57227,21690.924725757926,1970-01-01
13546,57240,21067.6323823198,1970-01-01
13547,57242,23897.364140928275,1970-01-01
13548,57260,25558.636905398325,1970-01-01
13549,57269,22655.27526524954,1970-01-01
13550,57283,23425.34919699757,1970-01-01
13551,57287,24763.51306105313,1970-01-01
13552,57288,23828.423905532065,1970-01-01
13553,57289,25524.757488684278,1970-01-01
13554,57306,22228.32614201072,1970-01-01
13555,57323,24604.04529586021,1970-01-01
13556,57332,22055.728757265108,1970-01-01
13557,57336,21177.13905588208,1970-01-01
13558,57368,21242.779143870463,1970-01-01
13559,57370,23045.936436012853,1970-01-01
13560,57412,26885.326598430845,1970-01-01
13561,57413,25296.654281501513,1970-01-01
13562,57428,26202.39071225121,1970-01-01
13563,57433,22596.032193988707,1970-01-01
13564,57441,38178.628560566496,1970-01-01
13565,57443,23834.741200626177,1970-01-01
13566,57447,31125.87333156501,1970-01-01
13567,57463,24436.05333958661,1970-01-01
13568,57465,27678.34370787249,1970-01-01
13569,57474,22293.469567195192,1970-01-01
13570,57480,24426.819821570352,1970-01-01
13571,57481,24027.789093491454,1970-01-01
13572,57483,22024.011533390963,1970-01-01
13573,57484,22832.841523840718,1970-01-01
13574,57487,25297.53904607166,1970-01-01
13575,57491,21956.53395216445,1970-01-01
13576,57498,25271.65949106872,1970-01-01
13577,57508,21574.001932428764,1970-01-01
13578,57521,28289.6090002495,1970-01-01
13579,57537,22278.10447717728,1970-01-01
13580,57540,24719.342057064565,1970-01-01
13581,57550,25199.489372660508,1970-01-01
13582,57556,23252.42919590809,1970-01-01
13583,57566,24293.11563039106,1970-01-01
13584,57572,24148.73683440582,1970-01-01
