municipality_code,avg_net_salary,year
88327,22008.95150528584,2018-01-01
88367,21725.16444868897,2018-01-01
88372,22095.597792867327,2018-01-01
88383,23126.33908529781,2018-01-01
88408,22053.191314987558,2018-01-01
88409,22600.251962055037,2018-01-01
88413,22434.30308971561,2018-01-01
88415,23452.197492662664,2018-01-01
88424,23978.817512409212,2018-01-01
88429,24095.31875895271,2018-01-01
88445,22755.14200823445,2018-01-01
88447,21918.30204860387,2018-01-01
88451,20519.584659074768,2018-01-01
88465,23510.86172848486,2018-01-01
88468,20828.73173261881,2018-01-01
88483,25758.26983546417,2018-01-01
88486,23211.69928133566,2018-01-01
88487,21832.445849165582,2018-01-01
88513,22976.48399969996,2018-01-01
88516,29614.29623673685,2018-01-01
88530,22225.374888737748,2018-01-01
89003,23841.63470941998,2018-01-01
89013,24499.78348272255,2018-01-01
89024,23480.731796905107,2018-01-01
89025,21376.919752076254,2018-01-01
89055,20965.553373412462,2018-01-01
89068,23490.64687174769,2018-01-01
89074,25569.47958426243,2018-01-01
89086,22669.862214361543,2018-01-01
89099,21903.27546124227,2018-01-01
89102,25596.971604418937,2018-01-01
89206,21794.975862123458,2018-01-01
89257,21396.342125452662,2018-01-01
89263,25825.201215757217,2018-01-01
89287,25449.87829963324,2018-01-01
89309,23399.515916657794,2018-01-01
89338,24095.801394428043,2018-01-01
89345,20833.00099464002,2018-01-01
89346,31959.62590925505,2018-01-01
89348,23690.771233324103,2018-01-01
89387,23615.01668794596,2018-01-01
89418,21533.593482568805,2018-01-01
89419,21808.425905911736,2018-01-01
89460,25088.511227547588,2018-01-01
89464,23264.591479650247,2018-01-01
90008,27077.272045548998,2018-01-01
90009,24220.485055440127,2018-01-01
90010,26482.54708802794,2018-01-01
90022,26550.676562438573,2018-01-01
90032,26135.13707663131,2018-01-01
90033,22678.392963712853,2018-01-01
90039,31007.6848600064,2018-01-01
90042,40529.512624825955,2018-01-01
90052,24482.88964774871,2018-01-01
90053,23840.466278675958,2018-01-01
90075,31604.981998470063,2018-01-01
90099,25400.047842952143,2018-01-01
91016,24463.74366606388,2018-01-01
91021,27085.97895727378,2018-01-01
91027,27542.196324637902,2018-01-01
91044,37172.62676179325,2018-01-01
91045,29202.971628374722,2018-01-01
91064,49058.793522156964,2018-01-01
91085,30964.662525378037,2018-01-01
91086,31438.617944216574,2018-01-01
91095,32168.555254815798,2018-01-01
91097,29140.759951524862,2018-01-01
91099,29807.36351530993,2018-01-01
91103,28711.710398460902,2018-01-01
91105,31332.105794291303,2018-01-01
91111,37861.43321997709,2018-01-01
91114,33652.969919440686,2018-01-01
91115,33542.89126274105,2018-01-01
91122,43188.79160000332,2018-01-01
91129,31539.34105773633,2018-01-01
91135,32007.43459047352,2018-01-01
91136,30350.141301800868,2018-01-01
91156,31385.236819683658,2018-01-01
91161,27797.82334407733,2018-01-01
91174,23645.554190955423,2018-01-01
91179,30814.292924083213,2018-01-01
91191,30539.171326851454,2018-01-01
91200,29107.958159934107,2018-01-01
91201,32440.953410180045,2018-01-01
91207,27518.721160980498,2018-01-01
91215,23844.784527097894,2018-01-01
91216,34251.193413138164,2018-01-01
91223,24515.669911241603,2018-01-01
91225,43891.25425627943,2018-01-01
91226,29557.558386391676,2018-01-01
91228,24220.05034816767,2018-01-01
91232,29874.878737502706,2018-01-01
91235,24084.670737320102,2018-01-01
91243,36266.15127479234,2018-01-01
91249,37960.39414057618,2018-01-01
91272,49907.90123122932,2018-01-01
91275,37466.78228625624,2018-01-01
91286,20472.24078099437,2018-01-01
91312,42129.074609027404,2018-01-01
91315,31235.03227912704,2018-01-01
91326,29197.66979089233,2018-01-01
91330,32190.19376233752,2018-01-01
91333,32707.812062483747,2018-01-01
91338,38446.31206195799,2018-01-01
91339,31656.289000223165,2018-01-01
91340,30217.30732641166,2018-01-01
91345,29230.551276254868,2018-01-01
91347,35026.602794153885,2018-01-01
91359,28133.665044692123,2018-01-01
91363,37273.49845204277,2018-01-01
91376,32126.645758902057,2018-01-01
91377,31277.753316251987,2018-01-01
91386,34434.211635626336,2018-01-01
91390,27659.982407543488,2018-01-01
91405,33688.68710805397,2018-01-01
91421,32071.265851900185,2018-01-01
91425,32677.579488446983,2018-01-01
91432,30534.863713756942,2018-01-01
91433,32761.415570467583,2018-01-01
91434,30017.570561928398,2018-01-01
91457,33753.1972918655,2018-01-01
91458,37922.398885531526,2018-01-01
91461,32886.26901788156,2018-01-01
91468,30953.970131597423,2018-01-01
91471,42286.52830533149,2018-01-01
91477,34957.4883826703,2018-01-01
91479,29087.370592230494,2018-01-01
91494,34735.04840330034,2018-01-01
91511,24571.27425217793,2018-01-01
91514,27741.00975378788,2018-01-01
91521,25683.66585269667,2018-01-01
91534,46973.51689275755,2018-01-01
91540,30714.84717532195,2018-01-01
91549,29341.24339159431,2018-01-01
91552,28597.273469501466,2018-01-01
91553,37084.453346672366,2018-01-01
91570,28347.0247766575,2018-01-01
91573,31225.987521774863,2018-01-01
91577,32920.1329894224,2018-01-01
91579,33265.88853994661,2018-01-01
91587,32665.732759551167,2018-01-01
91589,31203.73663025,2018-01-01
91600,39515.835625543914,2018-01-01
91617,31744.700508581787,2018-01-01
91631,38558.4798094496,2018-01-01
91635,49793.052509524314,2018-01-01
91645,53281.652069621436,2018-01-01
91648,32568.748356833592,2018-01-01
91649,30782.0759438121,2018-01-01
91657,25834.970956696176,2018-01-01
91659,28774.027252212967,2018-01-01
91661,35062.808281291516,2018-01-01
91665,32575.99410359457,2018-01-01
91666,33621.717539709214,2018-01-01
91667,36847.97560997498,2018-01-01
91685,33769.923283111835,2018-01-01
91687,27028.87009983087,2018-01-01
91689,35576.35789840297,2018-01-01
91691,33888.49936696952,2018-01-01
91692,25347.40480539558,2018-01-01
92002,41570.177290926644,2018-01-01
92004,39771.45582017826,2018-01-01
92007,27772.020715909293,2018-01-01
92009,44766.37832897866,2018-01-01
92012,50832.552279576885,2018-01-01
92014,44585.663009576594,2018-01-01
92019,35835.40158638131,2018-01-01
92020,38856.076949548034,2018-01-01
92022,44026.79588404606,2018-01-01
92023,40842.32004869962,2018-01-01
92024,33209.73473557795,2018-01-01
92025,36531.17348456067,2018-01-01
92026,43988.6832427486,2018-01-01
92032,36815.49890282337,2018-01-01
92033,60273.4114598263,2018-01-01
92035,44385.75659935708,2018-01-01
92036,25093.83548426081,2018-01-01
92040,45216.391765858585,2018-01-01
92044,49153.641007305196,2018-01-01
92046,34242.02228956655,2018-01-01
92048,46050.87858822069,2018-01-01
92049,38923.06803095402,2018-01-01
92050,32470.256455659022,2018-01-01
92051,78810.67827857843,2018-01-01
92060,40432.69004381589,2018-01-01
92062,43145.839367392386,2018-01-01
92063,50421.652933017365,2018-01-01
92064,62226.23098560522,2018-01-01
92071,54685.370290801984,2018-01-01
92072,51747.029465541775,2018-01-01
92073,46692.19920667738,2018-01-01
92075,40541.146116167605,2018-01-01
92076,68073.79936756052,2018-01-01
92077,57868.933646082645,2018-01-01
92078,24680.842401237387,2018-01-01
93001,21090.895930743183,2018-01-01
93005,24875.7495796051,2018-01-01
93006,26262.501258174816,2018-01-01
93007,22588.868002077284,2018-01-01
93008,20890.869980041698,2018-01-01
93010,23662.348354390568,2018-01-01
93013,23133.598502321584,2018-01-01
93014,21227.292661546428,2018-01-01
93015,30825.788887424078,2018-01-01
93027,20072.203388729675,2018-01-01
93029,23295.871976649632,2018-01-01
93030,22311.252520239046,2018-01-01
93031,23403.012738806432,2018-01-01
93032,28008.042211745047,2018-01-01
93033,36542.296438729536,2018-01-01
93039,24615.840141691162,2018-01-01
93045,32521.829776103485,2018-01-01
93046,26768.019735546357,2018-01-01
93047,26004.26272972128,2018-01-01
93048,29109.836691294626,2018-01-01
93049,31637.192469768706,2018-01-01
93050,25989.847620105465,2018-01-01
93051,28821.837525472267,2018-01-01
93053,24274.033832102417,2018-01-01
93055,26139.888863859862,2018-01-01
93057,27097.448177431266,2018-01-01
93059,21414.274845106964,2018-01-01
93061,29060.241349030526,2018-01-01
93062,36359.35983954729,2018-01-01
93063,26928.58055728422,2018-01-01
93064,27020.610889732816,2018-01-01
93066,23764.621336762848,2018-01-01
93070,28022.69614208355,2018-01-01
93071,22669.921390719508,2018-01-01
93072,21290.104477173165,2018-01-01
93073,26918.952989058682,2018-01-01
93074,27361.292662015127,2018-01-01
93077,29534.239932499302,2018-01-01
93078,24564.218751011944,2018-01-01
93079,21185.501097902958,2018-01-01
94001,28251.686171870067,2018-01-01
94002,29228.669878440036,2018-01-01
94003,31031.48233907231,2018-01-01
94004,25940.343358828628,2018-01-01
94011,24452.008204065078,2018-01-01
94015,39409.06648323845,2018-01-01
94016,33322.26276838114,2018-01-01
94017,27782.04512430565,2018-01-01
94018,39124.91002364162,2018-01-01
94019,30491.90914161701,2018-01-01
94021,28037.17116408044,2018-01-01
94022,27004.342303603033,2018-01-01
94028,27147.2904878832,2018-01-01
94033,35761.959364450595,2018-01-01
94034,29989.679700835033,2018-01-01
94037,31738.451012375386,2018-01-01
94038,32514.802456919515,2018-01-01
94041,26982.48815306135,2018-01-01
94042,37471.420302668346,2018-01-01
94043,31029.50750729738,2018-01-01
94044,27258.155200844205,2018-01-01
94046,33699.455152054696,2018-01-01
94047,32822.388541371714,2018-01-01
94048,41262.83539287436,2018-01-01
94052,43847.97265214877,2018-01-01
94053,33586.64492781398,2018-01-01
94054,25088.259296438522,2018-01-01
94055,35570.89419048438,2018-01-01
94056,34784.54378707672,2018-01-01
94058,39678.807936429286,2018-01-01
94059,31817.074676465807,2018-01-01
94060,29695.514402810262,2018-01-01
94065,36872.269090781316,2018-01-01
94067,46811.40599203286,2018-01-01
94068,41792.73858197419,2018-01-01
94069,37611.8674858856,2018-01-01
94070,38614.80579236498,2018-01-01
94071,34603.578900806366,2018-01-01
94073,29989.27846593624,2018-01-01
94074,22800.37113938584,2018-01-01
94075,32762.35160074149,2018-01-01
94076,27945.904653884667,2018-01-01
94077,26128.46027242269,2018-01-01
94078,22290.009352739493,2018-01-01
94079,30018.015898640766,2018-01-01
94080,44790.47256619572,2018-01-01
94081,25397.695183028354,2018-01-01
95014,40048.991241891985,2018-01-01
95018,26331.461265778573,2018-01-01
95019,24757.300795295978,2018-01-01
95026,32944.557439615644,2018-01-01
95039,35127.75804671552,2018-01-01
95051,33979.340466823014,2018-01-01
95052,25448.82369344497,2018-01-01
95056,31030.816291928364,2018-01-01
95058,25239.122318955448,2018-01-01
95060,30876.123062966093,2018-01-01
95063,27653.979710908825,2018-01-01
95091,29976.693725831763,2018-01-01
95116,26282.61592345917,2018-01-01
95120,34612.504463715915,2018-01-01
95127,26647.089892378048,2018-01-01
95134,31229.82590791791,2018-01-01
95142,28142.526727520846,2018-01-01
95149,33513.4848275329,2018-01-01
95176,34823.60309083947,2018-01-01
95183,33136.250492265826,2018-01-01
95197,31146.646799465285,2018-01-01
95199,29647.1286249098,2018-01-01
95203,34107.497352203005,2018-01-01
95205,28960.37850571302,2018-01-01
95210,40098.43079691941,2018-01-01
95211,33702.912722163965,2018-01-01
95218,29124.39935232428,2018-01-01
95219,31487.171110062118,2018-01-01
95229,29563.834140256782,2018-01-01
95250,26876.78013720809,2018-01-01
95252,29084.404786628107,2018-01-01
95256,33190.16866972316,2018-01-01
95257,38564.07421987484,2018-01-01
95268,20924.06926066584,2018-01-01
95277,23036.812324004757,2018-01-01
95280,22742.40703746848,2018-01-01
95288,32813.171509296175,2018-01-01
95306,33430.272107565244,2018-01-01
95313,37474.684534956206,2018-01-01
95323,29472.88137651166,2018-01-01
95351,26114.518661283782,2018-01-01
95352,33469.959399405256,2018-01-01
95355,27504.203506137907,2018-01-01
95369,39626.57435981061,2018-01-01
95370,31563.743530877746,2018-01-01
95371,30084.807441219986,2018-01-01
95388,30133.89990273463,2018-01-01
95392,32926.52805888336,2018-01-01
95394,30691.25927752084,2018-01-01
95424,27257.459532756544,2018-01-01
95426,44198.674383986865,2018-01-01
95427,26230.792290325717,2018-01-01
95428,37535.540016418454,2018-01-01
95430,32398.00103951101,2018-01-01
95450,39255.909203362484,2018-01-01
95476,30999.76970164274,2018-01-01
95480,37310.818078239514,2018-01-01
95487,22953.17297208809,2018-01-01
95488,27316.915178401934,2018-01-01
95491,34270.6507110058,2018-01-01
95500,28000.98227412122,2018-01-01
95504,34384.796078400585,2018-01-01
95509,29935.976866221245,2018-01-01
95527,40315.847904861264,2018-01-01
95539,29846.667487506133,2018-01-01
95555,31175.296122338365,2018-01-01
95563,35859.61484156707,2018-01-01
95566,28572.43716680225,2018-01-01
95572,25857.606214615993,2018-01-01
95574,40606.20049441209,2018-01-01
95580,47420.523123015046,2018-01-01
95582,31202.441860359955,2018-01-01
95585,21577.693973921178,2018-01-01
95598,33762.790199250296,2018-01-01
95604,26956.23242399433,2018-01-01
95607,30973.961179951235,2018-01-01
95612,25341.083777431788,2018-01-01
95637,30550.72612544753,2018-01-01
95641,31071.62915612811,2018-01-01
95652,31674.006752155587,2018-01-01
95680,19729.683569919234,2018-01-01
97101,24048.607074474894,2018-01-01
97102,23302.503506752837,2018-01-01
97103,31063.890528779288,2018-01-01
97104,23254.90388756772,2018-01-01
97105,22261.842142665762,2018-01-01
97106,22553.313811469525,2018-01-01
97107,23683.901891294554,2018-01-01
97108,21265.110075312194,2018-01-01
97109,25064.05240058574,2018-01-01
97111,23855.0925963279,2018-01-01
97112,23280.85896003377,2018-01-01
97113,30138.43390609433,2018-01-01
97114,28217.831021845737,2018-01-01
97115,27344.32546596697,2018-01-01
97116,24188.17160917594,2018-01-01
97117,25361.67243607106,2018-01-01
97118,32431.627079064303,2018-01-01
97119,23427.364200377233,2018-01-01
97120,24762.67102595249,2018-01-01
97121,21875.02191568931,2018-01-01
97122,23180.14865110581,2018-01-01
97124,26540.24553316081,2018-01-01
97125,26347.484281023182,2018-01-01
97128,25543.166596873743,2018-01-01
97129,25178.42119452169,2018-01-01
97132,25050.84865702128,2018-01-01
97134,22140.943751500025,2018-01-01
97202,23908.333721529718,2018-01-01
97203,23729.826585941842,2018-01-01
97204,25111.7744313527,2018-01-01
97205,28393.98347066209,2018-01-01
97206,30935.407024726388,2018-01-01
97207,26602.581585409647,2018-01-01
97209,26046.654807148432,2018-01-01
97210,28542.95765444815,2018-01-01
97212,22658.6572738526,2018-01-01
97213,26786.311041585548,2018-01-01
97214,21941.209409260777,2018-01-01
97216,21978.8140705568,2018-01-01
97217,22550.468433711398,2018-01-01
97218,22852.27596383841,2018-01-01
97220,22597.69339775875,2018-01-01
97221,26164.775758230568,2018-01-01
97222,25680.59942684382,2018-01-01
97223,24050.89694792585,2018-01-01
97224,25859.468557547894,2018-01-01
97225,23798.721213306493,2018-01-01
97226,23600.332534572983,2018-01-01
97227,26596.072026920036,2018-01-01
97228,22742.667448345757,2018-01-01
97229,30725.541671589493,2018-01-01
97230,24667.06772740865,2018-01-01
97231,29158.75492927852,2018-01-01
97232,24892.463368702753,2018-01-01
97302,24177.77331655231,2018-01-01
97304,32658.729719502066,2018-01-01
97305,26779.33143987465,2018-01-01
97306,20806.83720544065,2018-01-01
97307,25183.05315290019,2018-01-01
97309,32012.186686619414,2018-01-01
97310,24196.851734598265,2018-01-01
97311,20553.057372479085,2018-01-01
97313,27727.614849733705,2018-01-01
97401,25012.80311883353,2018-01-01
97402,22676.83010498324,2018-01-01
97403,23121.329603795333,2018-01-01
97404,25686.064084146827,2018-01-01
97405,22714.670500564767,2018-01-01
97406,21973.221171935304,2018-01-01
97407,21671.25624685057,2018-01-01
97408,28265.29915846091,2018-01-01
97409,22314.423220634268,2018-01-01
97410,21849.157222568683,2018-01-01
97411,26167.373577634386,2018-01-01
97412,21181.400907545973,2018-01-01
97413,24260.262772072238,2018-01-01
97414,21426.569311428007,2018-01-01
97415,26168.86930905757,2018-01-01
97416,22936.71147383416,2018-01-01
97417,20247.83954135943,2018-01-01
97418,25153.482757062113,2018-01-01
97419,20580.186259345075,2018-01-01
97420,24023.71349704981,2018-01-01
97421,19892.24853819567,2018-01-01
97422,22318.916765360307,2018-01-01
97423,21766.97178688942,2018-01-01
13201,23715.201444155682,2018-01-01
13202,25081.77630566844,2018-01-01
13203,20254.564597116303,2018-01-01
13204,24199.66515494473,2018-01-01
13205,24589.152037718268,2018-01-01
13206,29675.096645803522,2018-01-01
13207,35046.663314743986,2018-01-01
13208,34075.911495888446,2018-01-01
13209,29168.707490686764,2018-01-01
13210,23908.231501770617,2018-01-01
13211,26174.01134742885,2018-01-01
13212,33688.41759137965,2018-01-01
13213,24642.86176207164,2018-01-01
13214,21425.001962412596,2018-01-01
13215,21254.52626139261,2018-01-01
13216,24216.948852680947,2018-01-01
69381,31305.684509333783,2018-01-01
69382,35613.914469462616,2018-01-01
69383,31869.57600703841,2018-01-01
69384,34863.436321513254,2018-01-01
69385,31337.85272897661,2018-01-01
69386,41110.65623267149,2018-01-01
69387,27965.86707785088,2018-01-01
69388,26405.06631965293,2018-01-01
69389,26777.303659614332,2018-01-01
75101,52631.01650564303,2018-01-01
75102,48985.08833575375,2018-01-01
75103,51187.40774268758,2018-01-01
75104,48237.032896210345,2018-01-01
75105,51335.503616456335,2018-01-01
75106,67350.30052901129,2018-01-01
75107,78542.06199484227,2018-01-01
75108,67526.41594623488,2018-01-01
75109,52634.54970602265,2018-01-01
75110,40403.39276922913,2018-01-01
75111,39740.01893953455,2018-01-01
75112,38902.38085343883,2018-01-01
75113,34482.84430050478,2018-01-01
75114,40766.37117806162,2018-01-01
75115,44936.3019260215,2018-01-01
75116,72927.20746000072,2018-01-01
75117,51898.102839030274,2018-01-01
75118,35671.86040847611,2018-01-01
75119,31116.034116971987,2018-01-01
75120,32314.374033564898,2018-01-01
01004,25814.087358350742,2017-01-01
01007,24878.022695695257,2017-01-01
01014,27838.24015654718,2017-01-01
01024,23936.50102815517,2017-01-01
01025,24340.823787402118,2017-01-01
01027,27258.230076777334,2017-01-01
01031,22991.023757889096,2017-01-01
01032,25901.484270867113,2017-01-01
01033,21945.089537164433,2017-01-01
01034,22485.80438168537,2017-01-01
01043,33143.74062913513,2017-01-01
01049,30107.566897191242,2017-01-01
01053,22730.852515132403,2017-01-01
01071,24381.044851029776,2017-01-01
01072,26451.22614236466,2017-01-01
01074,25964.076189943164,2017-01-01
01089,24281.56644780284,2017-01-01
01093,25060.46733312158,2017-01-01
01109,23305.867655786165,2017-01-01
01130,23141.49392015625,2017-01-01
01135,25407.17984330872,2017-01-01
01138,22678.39756242114,2017-01-01
01142,26482.51835511919,2017-01-01
01143,28687.606579665302,2017-01-01
01157,29333.98002948813,2017-01-01
01159,22936.63523839688,2017-01-01
01160,22200.37961316448,2017-01-01
01163,22519.13963313851,2017-01-01
01166,26739.815513931884,2017-01-01
01173,22988.760123102773,2017-01-01
01185,22335.27242578104,2017-01-01
01192,23693.232973058013,2017-01-01
01194,25530.952098567006,2017-01-01
01199,24124.4679802237,2017-01-01
01202,24785.739399999762,2017-01-01
01224,24748.54392893501,2017-01-01
01232,23696.985742042518,2017-01-01
01238,30940.359112565264,2017-01-01
01244,26379.568471085648,2017-01-01
01246,23568.174136343565,2017-01-01
01248,29739.52237223859,2017-01-01
01249,27931.90737504877,2017-01-01
01262,26272.297544611847,2017-01-01
01263,27869.864657320508,2017-01-01
01265,22983.709489117467,2017-01-01
01266,22411.262868017842,2017-01-01
01269,21514.57935838957,2017-01-01
01275,34365.80460985253,2017-01-01
01281,23660.179573798217,2017-01-01
01283,22334.78497024484,2017-01-01
01288,23968.08958801639,2017-01-01
01289,24933.634817213668,2017-01-01
01301,24199.13086818973,2017-01-01
01304,23815.84616767538,2017-01-01
01305,22178.720538455567,2017-01-01
01313,25975.22906872712,2017-01-01
01320,25130.854174528286,2017-01-01
01322,31878.24602858114,2017-01-01
01333,27696.84583504384,2017-01-01
01344,25655.035697251144,2017-01-01
01345,23712.858868297877,2017-01-01
01348,24180.321554632694,2017-01-01
01350,24285.33972590872,2017-01-01
01354,22457.9658685877,2017-01-01
01376,25381.617034312265,2017-01-01
01378,28485.618383780373,2017-01-01
01384,21334.969696837343,2017-01-01
01419,25321.778004743952,2017-01-01
01426,23649.888772276132,2017-01-01
01427,26594.494278203485,2017-01-01
01435,22973.763397996318,2017-01-01
01443,24199.526214533853,2017-01-01
01450,27533.62625772595,2017-01-01
01451,25036.227860110917,2017-01-01
01457,22998.153816414684,2017-01-01
02018,22286.97299908425,2017-01-01
02028,23028.157949393866,2017-01-01
02059,22088.949638453156,2017-01-01
02064,22043.146004295777,2017-01-01
02095,20992.06008990417,2017-01-01
02110,22249.579499441475,2017-01-01
02163,23333.834365979594,2017-01-01
02168,22921.43627569687,2017-01-01
02173,22323.57500063436,2017-01-01
02243,23197.672964017915,2017-01-01
02290,24900.82928861419,2017-01-01
02305,23178.008905297607,2017-01-01
02307,24228.482452919834,2017-01-01
02334,22458.89936756375,2017-01-01
02340,22819.95910244123,2017-01-01
02360,24710.465603705517,2017-01-01
02361,21194.901664124918,2017-01-01
02381,20695.712079739606,2017-01-01
02408,21217.60149858586,2017-01-01
02468,22914.748191463856,2017-01-01
02543,22638.31805128639,2017-01-01
02555,24437.391572366865,2017-01-01
02558,23162.93618066319,2017-01-01
02680,23086.649820385966,2017-01-01
02684,20169.732527564618,2017-01-01
02691,22776.578851677557,2017-01-01
02719,23550.592246349897,2017-01-01
02720,19865.121818816642,2017-01-01
02722,22822.549149855728,2017-01-01
02738,21915.745935539457,2017-01-01
02758,22540.9627314832,2017-01-01
02789,23079.786890828123,2017-01-01
02805,21857.35435850257,2017-01-01
02810,23878.455485139893,2017-01-01
03001,23654.153472817867,2017-01-01
03013,22981.188891183065,2017-01-01
03023,25636.28536555268,2017-01-01
03036,22315.930378587665,2017-01-01
03082,23300.651963585362,2017-01-01
03084,22232.738426384127,2017-01-01
03094,25828.00330321211,2017-01-01
03095,22661.009893925493,2017-01-01
03098,22937.19484919645,2017-01-01
03101,23364.18262163768,2017-01-01
03102,22634.564342590387,2017-01-01
03118,22103.098954358058,2017-01-01
03128,22740.897969370126,2017-01-01
03138,20548.009133685307,2017-01-01
03185,22033.29463028312,2017-01-01
03190,21415.66935845792,2017-01-01
03195,26255.207320216603,2017-01-01
03211,24947.5557046554,2017-01-01
03236,21648.605943770075,2017-01-01
03254,22333.679646643453,2017-01-01
03262,24340.9105103306,2017-01-01
03264,21939.87949647512,2017-01-01
03298,20884.16207283133,2017-01-01
03304,26023.8141779292,2017-01-01
03310,22976.32277640973,2017-01-01
03321,22996.091240335485,2017-01-01
04019,20974.862018321302,2017-01-01
04049,23102.133037891177,2017-01-01
04070,21616.17475949222,2017-01-01
04088,22351.941748570436,2017-01-01
04094,24321.987626193717,2017-01-01
04112,24962.71298218825,2017-01-01
04116,22383.57624641229,2017-01-01
04143,24772.818419543375,2017-01-01
04149,22959.117435331715,2017-01-01
04152,31737.308707055585,2017-01-01
04197,23833.69652411111,2017-01-01
04209,23526.69033669591,2017-01-01
04230,23312.067436121284,2017-01-01
04242,25422.374692490597,2017-01-01
04245,25047.366710165068,2017-01-01
05006,22247.505532177744,2017-01-01
05017,22454.54766443561,2017-01-01
05023,22049.110015683844,2017-01-01
05040,22742.793748538683,2017-01-01
05046,21306.46187863885,2017-01-01
05061,22342.881402391366,2017-01-01
05065,21188.577322682406,2017-01-01
05070,21612.008289394613,2017-01-01
05132,22052.18799921774,2017-01-01
05170,20747.443764334374,2017-01-01
05179,21554.19670090578,2017-01-01
06004,28632.962331466402,2017-01-01
06006,30087.900010351274,2017-01-01
06007,29516.081716516484,2017-01-01
06010,32302.06282701652,2017-01-01
06011,25965.133081575685,2017-01-01
06012,22859.48482284649,2017-01-01
06018,38763.178062483064,2017-01-01
06023,21364.161192949665,2017-01-01
06027,26360.160901274565,2017-01-01
06029,25011.060698390495,2017-01-01
06030,24919.445177815367,2017-01-01
06032,33124.1992452755,2017-01-01
06033,24608.47540551837,2017-01-01
06038,35259.4685497671,2017-01-01
06044,33873.31260210643,2017-01-01
06046,29435.8311673912,2017-01-01
06048,24689.20325000893,2017-01-01
06054,22860.795613027192,2017-01-01
06057,22783.407392695226,2017-01-01
06059,27594.825314468588,2017-01-01
06064,27463.094197326613,2017-01-01
06065,32864.96649215088,2017-01-01
06069,27121.312066918526,2017-01-01
06075,26055.741085793685,2017-01-01
06079,26360.229514896913,2017-01-01
06083,22217.742813279103,2017-01-01
06084,33787.405186892436,2017-01-01
06085,32460.602708257724,2017-01-01
06088,24721.0281939894,2017-01-01
06089,44817.150155212345,2017-01-01
06090,26631.977065965,2017-01-01
06091,24502.12537776731,2017-01-01
06095,28996.885219503285,2017-01-01
06104,24990.043351858683,2017-01-01
06105,45371.21179837883,2017-01-01
06108,30459.890328876558,2017-01-01
06112,39797.938340309614,2017-01-01
06114,24140.847348922485,2017-01-01
06118,27553.377320367446,2017-01-01
06122,31576.292136569722,2017-01-01
06123,26267.46725064389,2017-01-01
06126,24759.930265333536,2017-01-01
06128,40760.005924646546,2017-01-01
06130,27222.044809628944,2017-01-01
06136,21897.285290192132,2017-01-01
06140,28362.421255403144,2017-01-01
06147,25518.054523319173,2017-01-01
06148,32699.20394626176,2017-01-01
06149,22805.708776087147,2017-01-01
06150,27444.57068888389,2017-01-01
06152,37051.249639854985,2017-01-01
06155,25415.05273253146,2017-01-01
06157,28870.961443353306,2017-01-01
06159,28721.60239418397,2017-01-01
06161,30025.492760187833,2017-01-01
06163,20103.95310436932,2017-01-01
07010,22921.96973398969,2017-01-01
07019,21301.101567524143,2017-01-01
07041,23738.28157954453,2017-01-01
07042,23579.587166233283,2017-01-01
07055,25720.315283997694,2017-01-01
07064,24285.029070966844,2017-01-01
07066,23611.77718981117,2017-01-01
07070,24528.97838294522,2017-01-01
07076,26061.675720417974,2017-01-01
07078,24140.005608758314,2017-01-01
07102,25304.066416400765,2017-01-01
07117,21507.544086567632,2017-01-01
07129,20452.504670223265,2017-01-01
07138,22098.53155324815,2017-01-01
07172,25978.69628423415,2017-01-01
07181,21915.62454929593,2017-01-01
07186,22449.866704237334,2017-01-01
07191,24750.763049065143,2017-01-01
07197,23359.591846438663,2017-01-01
07201,19975.6641514046,2017-01-01
07204,20755.984041358744,2017-01-01
07231,24034.37561736666,2017-01-01
07240,26836.183614883368,2017-01-01
07245,25033.27084407076,2017-01-01
07264,26981.56947873733,2017-01-01
07281,28467.462157642138,2017-01-01
07308,22903.46056520722,2017-01-01
07316,26889.54371204665,2017-01-01
07319,22075.026245464735,2017-01-01
07324,24269.57566924436,2017-01-01
07325,24141.997600658942,2017-01-01
07330,20930.073690954432,2017-01-01
07331,20807.466186833502,2017-01-01
07334,20786.75808975548,2017-01-01
07337,24533.75713310668,2017-01-01
07341,22386.117944078618,2017-01-01
07346,23112.12890680912,2017-01-01
07349,21806.154757103082,2017-01-01
08053,23372.719477020186,2017-01-01
08081,21444.133560793947,2017-01-01
08090,21984.134716755307,2017-01-01
08105,22685.206858710942,2017-01-01
08142,21949.451872705813,2017-01-01
08145,24100.800368370543,2017-01-01
08174,23433.749720836728,2017-01-01
08185,19946.83737728027,2017-01-01
08190,21241.788758798062,2017-01-01
08302,22099.56990286973,2017-01-01
08311,23683.072942730294,2017-01-01
08327,22253.003206165005,2017-01-01
08328,21582.54868276325,2017-01-01
08362,22098.015611478353,2017-01-01
08363,20873.86735829468,2017-01-01
08367,21493.81771033897,2017-01-01
08409,21576.51889540875,2017-01-01
08480,22539.909235999057,2017-01-01
08488,23516.34700383368,2017-01-01
08490,21077.968801481962,2017-01-01
08491,23607.648740626133,2017-01-01
09157,20867.961446229718,2017-01-01
09160,20193.79576429597,2017-01-01
09167,23096.0404760691,2017-01-01
09185,23820.456761518144,2017-01-01
09194,22626.805233696483,2017-01-01
09225,21715.899191328346,2017-01-01
09261,21053.872344357216,2017-01-01
