municipality_code,Growth_Rate
59291,0.05130103583406369
59288,0.060267539379380466
59286,0.07908460611175905
59285,0.09215793140401646
59284,0.07791098923041162
59279,0.08095759770021356
59278,0.08865353717883623
59276,0.06992547585413324
59273,0.033758697754887185
59272,0.052986820314890895
59271,0.05081971013077698
59268,0.07082281858467145
59303,0.1159352597434298
59314,0.0682327065913539
59146,0.12666057914542952
59316,0.06395739551582291
59350,0.0829315199702726
59346,0.07552429188585659
59345,0.0454641486972269
59344,0.02131762430011284
59343,0.12122573457424651
59340,0.1001219581883486
59339,0.08334961488473833
59335,0.12063154944283987
59331,0.09103639418046683
59330,0.08358346055537487
59329,0.03283834375031187
59328,0.1023515024201459
59327,0.06956424990828704
59324,0.029637296057507735
59322,0.10197885311796165
59319,0.0781222917976486
59317,0.06293113687254631
59266,0.049403992994668446
59265,0.1258348374498388
59262,0.06915193339059106
59260,0.08602154559873319
59197,0.08786712721382507
59193,0.14473162587664973
59183,0.06227782324662263
59179,0.06293322435510428
59178,0.05260001185989682
59172,0.055794501193332895
59170,0.06830713623995723
59168,0.0813288063544234
59165,0.056594138689672197
59163,0.06951825857193751
59160,0.07117738521393005
59158,0.03800562371468531
59157,-0.007363411343705802
59156,0.05621266508355903
59155,0.06149032708808716
59153,0.04965900701981674
59152,0.05963526451010927
59202,0.06976957492065666
59205,0.06964424072447968
59206,0.061882473256941746
59234,0.0639838437126514
59258,0.07304178036403867
59256,0.06657732038491657
59253,0.041648337240861574
59252,0.1159457034527108
59250,0.06901777791988027
59249,0.06305745067960378
59239,0.0844263962472338
59230,0.049676667874656785
59207,0.06062485761676178
59227,0.05290231641476976
59225,0.06622574487543319
59222,0.06172674402631524
59221,0.03371416754414075
59220,0.07314033652097388
59212,0.047626263634833084
59210,0.090172803351951
57630,0.038615632334394245
57620,0.0678012552973205
62755,0.06491182345392087
56185,0.08912242293726354
56181,0.19713030223702385
56179,0.061779826311555555
56178,0.042930960773418465
56177,0.07972291511782018
56176,0.06937937259911776
56175,0.09407629601211062
56174,0.09054173862996746
56173,0.08038218340985179
56172,0.0871915764064308
56169,0.09079396672680436
56168,0.14644381789647798
56167,0.08491947202264595
56166,0.059545387556293204
56165,0.0937951210714158
56164,0.09333957330255675
56162,0.11859504195914924
56161,0.10682691534652924
56184,0.07566096950075255
56186,0.10718644505611775
56263,0.11803060174066275
56260,0.06869108967142896
56255,0.07347246729502387
56251,0.08409169840543138
56249,0.1134766398328781
56248,0.08036261635003675
56247,0.0858896537376946
56246,0.07971547340900538
56244,0.07808392762671697
56243,0.09036345107760327
56240,0.10741914220580875
56234,0.07298205680310867
56231,0.05796610132540292
56222,0.05981305779273495
56206,0.05200117311417705
56197,0.11287225526176738
56194,0.10048007564742814
56193,0.07079985768811943
56158,0.08781316605607116
56153,0.07597091145365234
56152,0.1060621040278073
56151,0.09180426742634455
56097,0.09022577497906005
56096,0.10956465194982254
56094,0.1036858059040411
56091,0.0923317358612314
56090,0.0836278783144858
56089,0.07393649356965493
56083,0.05815176883345547
56081,0.06393030111132625
56078,0.10884086955383505
56075,0.12551347490744508
56070,0.03712593006814453
56069,0.0892454576070155
56067,0.07780503232474363
56066,0.06443882910473182
56063,0.02518133608749676
73330,0.051097232819809
56061,0.08255852523941479
56098,0.07139629248694816
56101,0.08446720076883477
56102,0.06653279709716158
56130,0.09084559513342134
56149,0.10410750627027461
56147,0.09433521520052422
56144,0.09679443771796863
56143,0.09158724175956741
56140,0.10819310690323747
56137,0.09693882597484484
56132,0.13845244752863986
56127,0.06987062519545946
56107,0.056129878922755005
56126,0.09531637490904389
56124,0.09545686529374683
56123,0.062243322472475916
56121,0.06479296434253963
56119,0.13337714824317284
56118,0.0886303472226824
56117,0.08049278986395876
56262,0.0803224342899462
57012,0.03270797589429661
57616,0.06361065957977559
57484,0.0930740307877126
57481,0.08250036826073917
57480,0.047114736652226305
57474,0.06421740632475134
57465,0.11046002019697207
57463,0.04542686751468632
57447,0.08517798041298123
57443,0.09119364517150157
57441,0.23017360058073338
57433,0.058355382887012384
57428,0.04005749988437168
57413,0.06855609846376408
57412,0.09033313457203869
57370,0.014245434774039063
57368,0.06498702014573067
57336,0.051241638822831385
57332,0.06776815234327722
57323,0.0290238517702875
57483,0.06908709746464176
57487,0.05076051144265423
57013,0.08910167253750935
57491,0.07204481518417157
57606,0.06127539459352986
57602,0.1055253164897354
57598,0.04246210221483745
57597,0.08851220706631242
57591,0.05938880613023861
57589,0.03644478659321138
57582,0.09637938445917567
57572,0.10586322572566832
57566,0.039711950610487115
57556,0.08681269730074878
57550,0.05321429642799307
57545,0.051008731249247964
57540,-0.0156423663318517
57537,0.04627116717915883
57521,0.08815606489433021
57508,0.03437191068891239
57498,0.07309238169848647
57306,0.06401824874528249
57289,0.08682600465069043
57288,0.08056455896221744
57287,0.04260514014705733
57144,0.07739772066900802
57143,0.0761365127403663
57132,0.06767478173353403
57124,-0.12263653205244936
57123,0.0456599843291315
57106,0.03798388194633958
57102,0.08058031650491586
57097,0.060038615102815905
57096,0.07653181176849039
57089,0.06429868628575673
57067,0.13367147158672144
57058,0.07335208941379848
57049,0.1333142705250189
57038,-0.005736912018223674
57032,0.06370310424765249
57019,0.08901898462337951
57017,0.1014409853067397
57153,0.10302838733436323
57155,0.07113672265887998
57159,0.04921932638796029
57224,0.06281347266597259
57283,0.034893747714047386
57269,0.05410096563931553
57260,0.1372118883157144
57242,0.10911497454588785
57240,0.04683369149711744
57227,0.041779391495312734
57226,0.031139474647761643
57221,0.06512583868914132
57160,0.044997786853727094
57209,0.049312386663212256
57207,0.07921599940612284
57206,0.07032863514196114
57205,0.06888849233708352
57193,0.1061160333622666
57177,0.008980803042106595
57163,0.05691227602206866
59352,0.12523178191748174
59356,0.10755225639424662
59357,0.10281013093316015
62108,0.020380127625158704
62099,0.06589216862348256
62083,0.04618388467402137
62080,0.049366588254414895
62065,0.09257989140504656
62060,0.07401302730749747
62057,0.16513055306159025
62051,0.0645021342825368
62048,0.06996594767167809
62041,0.07795411466910471
62040,0.07617807397486036
62038,0.09860132338863072
62037,-0.0028082997567553105
62035,0.06459341163270109
62034,0.049848575970713634
62033,0.06496991545155802
62032,0.04122052709060407
62023,0.06465733683679152
62100,0.022507704579187066
62119,0.060233378604094764
62240,0.06647772572692116
62126,0.05656219204793481
62235,0.06020235864322153
62224,0.08498545480612615
62217,0.06318958474511392
62215,0.07277260966245912
62201,0.08495490131325012
62194,0.030796042674114125
62193,0.05852155963917383
62188,0.07570126835159395
62186,0.05091201618925712
62178,0.04213824283896746
62173,0.09082219389851239
62170,0.07983793952112397
62160,0.05712203904711893
62139,0.07765129910217226
62133,0.06784710987112266
62132,0.07474698742263687
62128,0.07765873954907476
62019,0.048466623684465984
62014,0.07420006333437693
62004,0.08970386439243057
61508,0.08183252426854307
61117,0.021864496428515616
61116,0.055883117483731044
61096,0.03660236192034513
61007,0.09960945584540706
61006,0.053284344265158635
61001,0.055417475182875944
60686,0.10322995778925742
60684,0.05447576412423925
60670,0.06329080503517295
60667,0.05082196064139597
60665,0.0691449138326781
60647,0.045548199042468145
60636,0.042775888643354375
60616,0.07990361826063097
60612,0.10587514267890252
60589,0.09948686351809534
60581,0.06222172439462187
61143,0.07270763948465486
61145,0.08521339127099402
61153,0.10219936737872128
61391,0.09583102554741883
61491,0.07246526102380821
61486,0.0739011551005696
61484,0.03481825741932673
61483,0.06023168365505828
61474,0.07429813999757963
61464,0.09428029718059452
61397,0.08080518409235832
61339,0.07690695678042395
61167,0.08590907809220297
61309,0.08514649936585769
61293,0.022054414675490915
61230,0.07163440769030074
61214,0.05950988001761452
61211,0.05306738691728639
61169,0.0613373578574858
61168,0.048967707580355346
62239,0.14513711005359065
62244,0.08050312713164826
59359,0.00415949220158685
62626,0.1022705112426064
62617,0.058616581597092945
62604,0.08369870243490812
62587,0.08444154999314714
62573,0.0876735518575228
62571,0.07204521593147753
62570,0.06418117236231911
62563,0.06745108280752436
62560,0.04559478046069111
62557,0.06989654290200376
62555,0.05002644594761344
62548,0.03455777495067975
62534,0.022564214873428287
62528,0.05532862886895074
62525,0.07106432713677534
62523,0.04784322004566879
62520,0.08653346662328645
62624,0.10733630998265936
62628,0.05155345845112937
62249,0.07541167646062309
62637,0.07384270323382253
62753,0.059203251231340785
62748,-0.06567824651528145
62746,0.054311134582529966
62744,0.08307051033103169
62737,0.0464035738975905
62736,0.049212643439012445
62735,0.09239443337566704
62724,0.06671095895419056
62711,0.0849773795098067
62706,0.1232937926221179
62705,0.05912244909240825
62688,0.04723598680307592
62684,0.07490654212421632
62667,0.07035046046204199
62666,0.05027448071863151
62645,0.01676637785579516
62643,0.06406801850247494
62516,0.05024989243787997
62510,0.052447563266896355
62502,0.0694796486896947
62498,0.04351275175328973
62338,0.09451727639453401
62321,0.08417717580993636
62318,0.05491607053492707
62311,0.09116571025153504
62300,0.08175111508733163
62297,0.0634307592802019
62291,0.046802784234018686
62288,0.08726797849221145
62277,0.08096935849023178
62276,0.06553164966314327
62274,0.07106663691186918
62270,0.061565652153104125
62268,0.041835203473222844
62263,0.05022464007954843
62261,0.07446083905556113
62252,0.046972060235246756
62250,0.07245629301662901
62351,0.052697925793056245
62361,0.07485620141378628
62364,0.06161055743501518
62454,0.1284861795419447
62497,0.07698072319114678
62491,0.0673848946515193
62489,0.04513554077665821
62480,0.0740089009182811
62473,0.07288389691538719
62464,0.041525972547679
62457,0.053560251851068545
62447,0.0003569621089001465
62376,0.06569412982659803
62443,0.035932964994805666
62427,0.06052774577063289
62413,0.07178805540784702
62401,0.05085921188293902
62400,0.05915685906458648
62397,0.07740332001840046
62386,0.05748537095833063
60575,0.08420365790568837
60537,0.0812247101143552
60524,0.029784488374015792
59525,0.05175083870832758
59523,0.10726738980530516
59514,0.08276468410715124
59512,0.05574877860369263
59509,0.06555628821567024
59508,0.08927415312789874
59507,0.059052255844482926
59504,0.03663398024767464
59497,0.07303517250655787
59495,0.03762982742660459
59491,0.06563192957601185
59489,0.03211440306923277
59488,0.11271098574851214
59486,0.04924105896966078
